orbital_period,transit_duration,transit_depth,planet_radius,planet_radiuJ,pl_masse,pl_massj,insolation,equilibrium_temp,pl_orbeccen,inclination,stellar_temp,stellar_radius,stellar_mass,st_met,stellar_logg,discoverymethod,disposition
0.545702,1.9152,0.0532,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,5330,4.752,0.88,-0.01,3.514,Transit,CANDIDATE
4.70751,2.928,0.0209,1.52,0.136,12.2,0.0383853,78,809,0.075,88.6971,5293,0.998,0.88,-0.01,4.4905,Transit,CANDIDATE
5.173531,3.2064,5.858,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,5188.24,1.14689,0.88,-0.1769,4.2635,Transit,FALSE POSITIVE
5.489456,14.316,37.0025,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,5151,3.27338,0.88,-0.01,4.4905,Transit,FALSE POSITIVE
0.699705,4.74,24.4959,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,6804.44,2.09781,1.46,-0.0707,3.95889,Transit,FALSE POSITIVE
0.555317,1.9608,41.6594,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,5295,1.07851,0.91,-0.01,4.33146,Transit,FALSE POSITIVE
0.569192,1.9608,27.6502,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,6510,1.51974,1.34,-0.01,4.20163,Transit,FALSE POSITIVE
0.751394,1.9608,62.8169,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,5480,1.27317,0.96,-0.01,4.21057,Transit,FALSE POSITIVE
1.17715,3.924,29.4749,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,6390,2.529,0.88,-0.01,3.846,Transit,CANDIDATE
9.148701,5.46,11.97,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,6072,1.8215,1.13,-0.01,3.97029,Transit,FALSE POSITIVE
1.190316,3.2592,1.4098,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,3420,0.335,0.88,-0.01,4.916,Transit,CANDIDATE
2.724469,5.8848,66.5629,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,6707,1.60222,1.42,-0.01,4.18091,Transit,FALSE POSITIVE
12.886147,2.7864,6.2814,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,5033,0.805017,0.84,-0.01,4.55074,Transit,FALSE POSITIVE
0.723102,1.968,5.8108,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,5897.77,1.19162,1.07,0.036,4.31518,Transit,FALSE POSITIVE
6.924808,2.8536,0.9578,8.5,0.76,12.2,0.0383853,78,809,0.075,88.6971,5300,0.795,0.88,-0.01,4.55,Transit,CANDIDATE
0.526018,1.4328,23.6909,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,3614,0.671247,0.642823,-0.01,4.59239,Transit,FALSE POSITIVE
1.190354,3.924,36.3154,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,6350,2.407,0.88,-0.01,3.88,Transit,CANDIDATE
0.793048,3.264,20.04,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,5459,1.76335,0.95,-0.01,3.92312,Transit,FALSE POSITIVE
0.594392,1.9608,40.6214,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,5552,0.8640925,0.88,-0.01,4.4905,Transit,FALSE POSITIVE
1.160308,2.3832,20.5206,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,4331,0.883616,0.677,-0.01,4.37613,Transit,FALSE POSITIVE
5.190254,3.1608,69.6741,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,3120,0.645,0.88,-0.01,3.97,Transit,CANDIDATE
11.480611,11,0.1357,23.562,2.10206446,12.2,0.0383853,78,809,0.075,88.6971,4692,5.415,1.48,0.046,3.138,Transit,CANDIDATE
0.59812,1.4544,10.8294,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,4142,0.935307,0.65,-0.01,4.30907,Transit,FALSE POSITIVE
1.095841,1.9104,0.3489,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,5920,1.906,0.88,-0.01,3.996,Transit,CANDIDATE
1.717,6.192,0.0086,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,6049,1.69089,1.13,-0.01,4.03491,Transit,CANDIDATE
0.7165461,1.7496,0.2089,25.5,2.27,12.2,0.0383853,78,809,0.075,88.6971,5293,1.754,0.88,-0.01,4.4905,Transit,CANDIDATE
12.426,4.92312,0.0431,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,5926,1.34653,1.08,-0.01,4.21306,Transit,CANDIDATE
16.715029,1.8,0.1357,3.402,0.30350663,12.2,0.0383853,78,809,0.075,88.6971,5406,0.854,0.821,-0.189,4.49,Transit,CANDIDATE
2.76294135,2.758,0.052,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,5794,0.787867,1.04,-0.01,4.66219,Transit,CANDIDATE
2.289363,1.88,0.1357,1.48,0.13203698,12.2,0.0383853,78,1149,0.075,88.6971,5171,0.8,0.83,-0.03,4.55,Transit,CONFIRMED
2.28943,2.7888,0.1357,1.323,0.11803015,12.2,0.0383853,78,809,0.075,88.6971,5293,0.8640925,0.829,-0.01,4.4905,Transit,CONFIRMED
2.28896,1.608,0.0535,1.83,0.163,12.2,0.0383853,78,809,0.075,88.6971,5293,0.749,0.88,-0.01,4.4905,Transit,CONFIRMED
5.21378,2.472,0.0828,2.29,0.204,12.2,0.0383853,78,809,0.075,88.6971,5293,0.749,0.88,-0.01,4.4905,Transit,CONFIRMED
5.213965,2.62,0.1357,2.27,0.20251618,12.2,0.0383853,78,866,0.075,88.6971,5171,0.8,0.83,-0.03,4.55,Transit,CONFIRMED
5.213,2.42208,0.0709,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,5008,0.776343,0.831,-0.01,4.57756,Transit,CONFIRMED
1.225,9.01608,0.0224,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,5222,0.836336,0.89,-0.01,4.5427,Transit,CANDIDATE
0.595621,2.7888,0.1357,0.58303133,0.05,12.2,0.0383853,78,809,0.075,84.35229,5338,0.863058,0.88,0.19,4.51,Transit,CANDIDATE
1.605718,1.5144,0.5483,16,1.4,12.2,0.0383853,78,809,0.075,88.6971,5293,1.9,0.88,-0.01,4.4905,Transit,CANDIDATE
6.669,4.98408,0.0213,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,5048,0.871771,0.84,-0.01,4.48154,Transit,CANDIDATE
17.788652,2.8104,0.1357,47.8,4.26,12.2,0.0383853,78,809,0.075,88.6971,5293,0.76,0.88,-0.01,4.4905,Transit,CANDIDATE
12.9348816,2.064,1.516,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,5293,0.8640925,0.88,-0.01,4.4905,Transit,CANDIDATE
12.93562,2.2296,1.573,33.6,3,12.2,0.0383853,78,809,0.075,88.6971,5293,1.511,0.88,-0.01,4.4905,Transit,CANDIDATE
51.735,2.664,0.591,15.3,1.36,12.2,0.0383853,78,809,0.075,88.6971,5293,1.511,0.88,-0.01,4.4905,Transit,CANDIDATE
34.144,7.92312,0.2836,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,5690,1.68987,1.01,-0.01,3.98668,Transit,CANDIDATE
34.1365,9.192,0.3371,10.54,0.9403,12.2,0.0383853,78,809,0.075,88.6971,5293,1.791,0.88,-0.01,4.4905,Transit,CANDIDATE
3.56467,1.848,0.075,1.62,0.145,12.2,0.0383853,78,809,0.075,88.6971,5293,0.564,0.88,-0.01,4.4905,Transit,CANDIDATE
21.0791,3.528,0.0353,2.71,0.242,12.2,0.0383853,78,809,0.075,88.6971,5293,1.362,0.88,-0.01,4.4905,Transit,CANDIDATE
4.17458,1.968,0.1339,1.08,0.0964,12.2,0.0383853,78,809,0.075,88.6971,5293,0.28,0.88,-0.01,4.4905,Transit,CANDIDATE
4.174,1.86288,0.1013,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,3620,0.539055,0.535304,-0.01,4.7034,Transit,CANDIDATE
15.9489,5.64,0.0331,2.48,0.221,12.2,0.0383853,78,809,0.075,88.6971,5293,1.29,0.88,-0.01,4.4905,Transit,CANDIDATE
2.548,4.90296,0.2483,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,3545,0.515866,0.513515,-0.01,4.72355,Transit,CANDIDATE
2.55068936,7.155,0.828,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,3545,0.515866,0.513515,-0.01,4.72355,Transit,CANDIDATE
2.549,3.83304,0.1961,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,5293,0.8640925,0.88,-0.01,4.4905,Transit,CANDIDATE
2.55234671,5.966,0.63,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,5293,0.8640925,0.88,-0.01,4.4905,Transit,CANDIDATE
2.500285,5.7,0.1357,64.215,5.72888844,12.2,0.0383853,78,809,0.075,88.6971,6051,2.481,1.936,-0.038,3.934,Transit,CANDIDATE
0.6962935,0.7944,0.1033,3.85,0.343,12.2,0.0383853,78,809,0.075,88.6971,5293,1.107,0.88,-0.01,4.4905,Transit,CANDIDATE
22.446,3.48,0.1546,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,4118,0.693527,0.645,-0.01,4.5655,Transit,CANDIDATE
26.147,4.34112,0.0568,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,5442,0.811187,0.949,-0.01,4.59709,Transit,CANDIDATE
26.143,4.488,0.0848,2.52,0.225,12.2,0.0383853,78,809,0.075,88.6971,5293,0.8091,0.88,-0.01,4.4905,Transit,CANDIDATE
14.452,2.958,0.0331,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,6318,1.11514,1.24,-0.01,4.43683,Transit,CANDIDATE
36.152,5.31696,0.0331,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,6318,1.11514,1.24,-0.01,4.43683,Transit,CANDIDATE
6.16596,2.7888,0.1357,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,5882,1.3,0.88,-0.01,4.4905,Transit,CANDIDATE
46.4221,6.744,0.0793,2.66,0.237,12.2,0.0383853,78,809,0.075,88.6971,5293,0.893,0.88,-0.01,4.4905,Transit,CANDIDATE
46.423,6.59112,0.0681,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,5642,0.851697,1,-0.01,4.5775,Transit,CANDIDATE
1.852487,2.52,0.1299,36.8,3.28,12.2,0.0383853,78,809,0.075,88.6971,5293,2.479,0.88,-0.01,4.4905,Transit,CANDIDATE
3.746332,1.9,0.1357,1.638,0.14613282,12.2,0.0383853,78,809,0.075,88.6971,4395,0.726,0.795,-0.085,4.615,Transit,CANDIDATE
28.24765,13.9752,0.9811,38.5,3.43,12.2,0.0383853,78,809,0.075,88.6971,5293,3.57,0.88,-0.01,4.4905,Transit,CANDIDATE
25.3606,4.656,0.1341,3.11,0.277,12.2,0.0383853,78,809,0.075,88.6971,5293,0.815,0.88,-0.01,4.4905,Transit,CANDIDATE
15.7086,3.648,0.1002,1.96,0.175,12.2,0.0383853,78,809,0.075,88.6971,5293,0.595,0.88,-0.01,4.4905,Transit,CANDIDATE
9.886,3.168,0.0652,1.59,0.142,12.2,0.0383853,78,809,0.075,88.6971,5293,0.595,0.88,-0.01,4.4905,Transit,CANDIDATE
18.0983,2.7888,0.1357,2.17,0.19359443,12.2,0.0383853,78,809,0.075,88.6971,5293,0.8640925,1.106,-0.01,4.4905,Transit,CONFIRMED
18.0971,4.32,0.0298,2.21,0.197,12.2,0.0383853,78,809,0.075,88.6971,5293,1.2247,0.88,-0.01,4.4905,Transit,CONFIRMED
12.0156,5.4,0.0489,2.81,0.251,12.2,0.0383853,78,809,0.075,88.6971,5293,1.2247,0.88,-0.01,4.4905,Transit,CANDIDATE
12.012,5.16192,0.0315,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,5915,1.21834,1.08,-0.01,4.29996,Transit,CANDIDATE
0.946,1.32408,0.0301,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,5336,0.801858,0.92,-0.01,4.59366,Transit,CANDIDATE
0.946033,1.632,0.0425,1.81,0.161,12.2,0.0383853,78,809,0.075,88.6971,5293,0.827,0.88,-0.01,4.4905,Transit,CANDIDATE
0.94599529,1.703,0.028,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,5336,0.801858,0.92,-0.01,4.59366,Transit,CANDIDATE
2.667929,2.0904,0.1357,50.7,4.52,12.2,0.0383853,78,809,0.075,88.6971,5293,0.94,0.88,-0.01,4.4905,Transit,CANDIDATE
1.063,1.31592,0.0231,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,5293,0.8640925,0.88,-0.01,4.4905,Transit,CANDIDATE
0.531704,1.5912,0.1357,2,0.18,12.2,0.0383853,78,809,0.075,88.6971,5293,1.06,0.88,-0.01,4.4905,Transit,CANDIDATE
0.531684,1.776,0.0236,2.13,0.19,12.2,0.0383853,78,809,0.075,88.6971,5293,1.29,0.88,-0.01,4.4905,Transit,CANDIDATE
24.006249,3.5,0.1357,23.826,2.12561701,12.2,0.0383853,78,809,0.075,88.6971,6150,1.506,1.214,-0.383,4.165,Transit,CANDIDATE
1.11562824,1.161,0.017,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,5806,1.09339,1.04,-0.01,4.37755,Transit,CANDIDATE
1.115563,2.04,0.01969,1.29,0.115,12.2,0.0383853,78,809,0.075,88.6971,5293,0.98,0.88,-0.01,4.4905,Transit,CANDIDATE
1.115,1.56192,0.0151,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,5806,1.09339,1.04,-0.01,4.37755,Transit,CANDIDATE
1.115485,1.5792,0.1357,1.6,0.14,12.2,0.0383853,78,809,0.075,88.6971,5293,1.1,0.88,-0.01,4.4905,Transit,CANDIDATE
24.462656,8.4912,0.1357,13.6,1.21,12.2,0.0383853,78,809,0.075,88.6971,5293,0.68,0.88,-0.01,4.4905,Transit,CANDIDATE
24.482,8.016,0.804,28.2,2.52,12.2,0.0383853,78,809,0.075,88.6971,5293,2.763,0.88,-0.01,4.4905,Transit,CANDIDATE
0.779,0.66,0.0369,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,5293,0.8640925,0.88,-0.01,4.4905,Transit,CANDIDATE
0.77923,2.7888,0.1357,0.87,0.078,12.2,0.0383853,78,809,0.075,83.74,5293,0.8640925,0.88,-0.01,4.4905,Transit,CANDIDATE
12.666,3.51,0.1876,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,5690,0.948236,1.01,-0.01,4.48856,Transit,CANDIDATE
0.876,7.37208,0.0146,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,5849,1.49707,1.06,-0.01,4.11289,Transit,CANDIDATE
3.26945,0.96,1.55,3.9,0.35,12.2,0.0383853,78,809,0.075,88.6971,5293,0.276,0.88,-0.01,4.4905,Transit,CANDIDATE
3.269,0.966,1.2473,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,3201,0.263126,0.235199,-0.01,4.96918,Transit,CANDIDATE
4.07337,2.76,0.0125,0.928,0.0828,12.2,0.0383853,78,809,0.075,88.6971,5293,0.794,0.88,-0.01,4.4905,Transit,CANDIDATE
21.6768,4.872,0.0726,2.87,0.256,12.2,0.0383853,78,809,0.075,88.6971,5293,1.003,0.88,-0.01,4.4905,Transit,CANDIDATE
21.677,4.53408,0.0605,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,5751,0.968677,1.03,-0.01,4.47855,Transit,CANDIDATE
6.80213,1.272,0.208,1.82,0.162,12.2,0.0383853,78,809,0.075,88.6971,5293,0.379,0.88,-0.01,4.4905,Transit,CANDIDATE
6.883,5.53104,0.4417,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,4900,1.76623,0.88,-0.01,4.4905,Transit,CANDIDATE
6.88385,7.584,1.207,8.3,0.74,12.2,0.0383853,78,809,0.075,88.6971,5293,0.743,0.88,-0.01,4.4905,Transit,CANDIDATE
34.885,2.7888,0.1357,1.6,0.14274244,12.2,0.0383853,78,809,0.075,88.6971,5293,0.8640925,0.912,-0.01,4.4905,Transit,CONFIRMED
15.381,2.18688,0.0542,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,5079,0.752111,0.85,-0.01,4.61492,Transit,CANDIDATE
15.3866,2.4,0.0796,2.41,0.215,12.2,0.0383853,78,809,0.075,88.6971,5293,0.758,0.88,-0.01,4.4905,Transit,CANDIDATE
11.52898,1.488,0.494,3.93,0.351,12.2,0.0383853,78,809,0.075,88.6971,5293,0.533,0.88,-0.01,4.4905,Transit,CANDIDATE
3.44791,1.632,0.048,1.46,0.13,12.2,0.0383853,78,809,0.075,88.6971,5293,0.637,0.88,-0.01,4.4905,Transit,CANDIDATE
14.4307,3,0.0487,2.28,0.203,12.2,0.0383853,78,809,0.075,88.6971,5293,0.986,0.88,-0.01,4.4905,Transit,CANDIDATE
8.121,3.39792,0.0406,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,5672,1.04659,1.01,-0.01,4.40284,Transit,CANDIDATE
8.12088,3.48,0.0534,2.69,0.24,12.2,0.0383853,78,809,0.075,88.6971,5293,1.101,0.88,-0.01,4.4905,Transit,CANDIDATE
13.485,2.88,0.0337,1.67,0.149,12.2,0.0383853,78,809,0.075,88.6971,5293,0.879,0.88,-0.01,4.4905,Transit,CANDIDATE
13.484958,2.7888,0.1357,1.56669509,0.14,12.2,0.0383853,78,809,0.075,89.28994,5378,0.843263,0.88,-0.06,4.47,Transit,CANDIDATE
13.479,2.83992,0.0222,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,5196,0.915477,0.88,-0.01,4.4905,Transit,CANDIDATE
17.732736,8.7,0.1357,23.212,2.0708395,12.2,0.0383853,78,809,0.075,88.6971,5650,1.684,1.114,-0.277,4.03,Transit,CANDIDATE
1.096473,3.768,2.977,78,7,12.2,0.0383853,78,809,0.075,88.6971,5293,1.913,0.88,-0.01,4.4905,Transit,CANDIDATE
4.162764,1.5504,0.1357,1.5,0.13,12.2,0.0383853,78,809,0.075,88.6971,5293,0.83,0.88,-0.01,4.4905,Transit,CANDIDATE
13.7043,4.272,0.0158,1.3,0.12,12.2,0.0383853,78,809,0.075,88.6971,5293,1.014,0.88,-0.01,4.4905,Transit,CANDIDATE
13.52583,2.76,0.0704,2.49,0.222,12.2,0.0383853,78,809,0.075,88.6971,5293,0.927,0.88,-0.01,4.4905,Transit,CANDIDATE
13.524,2.31408,0.0533,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,5531,0.913819,0.973,-0.01,4.50446,Transit,CANDIDATE
13.52475,2.7888,0.1357,2.27671392,0.2,12.2,0.0383853,78,809,0.075,89.27089,5570,0.888236,0.88,0.04,4.59,Transit,CANDIDATE
14.311,1.96008,0.0689,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,4076,0.614558,0.638,-0.01,4.66576,Transit,CANDIDATE
21.379793,5.5,0.1357,2.088,0.1862792,12.2,0.0383853,78,809,0.075,88.6971,4722,0.698,0.825,-0.248,4.665,Transit,CANDIDATE
8.853025,4.2192,0.1357,14.4,1.28,12.2,0.0383853,78,809,0.075,88.6971,5293,0.87,0.88,-0.01,4.4905,Transit,CANDIDATE
8.85007649,4.384,2.597,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,5639,1.12685,1,-0.01,4.33434,Transit,CANDIDATE
8.853,3.534,2.4303,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,5639,1.12685,1,-0.01,4.33434,Transit,CANDIDATE
2.58166013,1.911,0.499,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,4998,0.86975,0.83,-0.01,4.47836,Transit,CANDIDATE
2.581467,1.6896,0.1357,5.7,0.51,12.2,0.0383853,78,809,0.075,88.6971,5293,0.78,0.88,-0.01,4.4905,Transit,CANDIDATE
2.581,1.51008,0.3992,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,4998,0.86975,0.83,-0.01,4.47836,Transit,CANDIDATE
2.581,1.50912,3.029,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,4076,0.757718,0.64,-0.01,4.48523,Transit,FALSE POSITIVE
2.58148,2.7888,0.1357,5.38,0.48,12.2,0.0383853,78,809,0.075,86.29,4076,0.757718,0.64,-0.01,4.48523,Transit,FALSE POSITIVE
14.069,3.02304,0.0302,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,5293,0.8640925,0.88,-0.01,4.4905,Transit,CANDIDATE
14.07277587,3.004,0.04,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,5293,0.8640925,0.88,-0.01,4.4905,Transit,CANDIDATE
14.069121,2.9904,0.1357,1.8,0.16,12.2,0.0383853,78,809,0.075,88.6971,5293,0.84,0.88,-0.01,4.4905,Transit,CANDIDATE
14.06928,3.0048,0.0402,1.83,0.163,12.2,0.0383853,78,809,0.075,88.6971,5293,0.876,0.88,-0.01,4.4905,Transit,CANDIDATE
14.069759,2.7888,0.1357,1.86705079,0.17,12.2,0.0383853,78,809,0.075,89.02783,5343,0.890011,0.88,0.33,4.51,Transit,CANDIDATE
18.155653,3.5904,0.1357,55,4.91,12.2,0.0383853,78,809,0.075,88.6971,5293,0.83,0.88,-0.01,4.4905,Transit,CANDIDATE
6.373,1.902,1.7919,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,6518,0.991065,1.34,-0.01,4.57297,Transit,CANDIDATE
3.021944,2.0304,0.1186,10.8,0.964,12.2,0.0383853,78,809,0.075,88.6971,5293,1.082,0.88,-0.01,4.4905,Transit,CANDIDATE
3.021795,0,0.1357,45.9,4.09,12.2,0.0383853,78,809,0.075,88.6971,5293,1.09,0.88,-0.01,4.4905,Transit,CANDIDATE
3.02164122,1.736,0.149,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,5975,1.05594,1.1,-0.01,4.43218,Transit,CANDIDATE
7.783286,1.26,0.1357,155.7,13.89,12.2,0.0383853,78,809,0.075,88.6971,5293,3.83,0.88,-0.01,4.4905,Transit,CANDIDATE
7.785,1.56792,0.0541,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,4726,3.88144,0.88,-0.01,4.4905,Transit,CANDIDATE
7.78608,2.472,0.0622,10.9,0.972,12.2,0.0383853,78,809,0.075,88.6971,5293,3.34,0.88,-0.01,4.4905,Transit,CANDIDATE
7.785227,2.7888,0.1357,7.72094189,0.69,12.2,0.0383853,78,809,0.075,83.46981,5084,1.817689,0.88,0.36,3.95,Transit,CANDIDATE
15.2841,2.7888,0.1357,1.12,0.09991971,12.2,0.0383853,78,809,0.075,88.6971,5293,0.8640925,0.95,-0.01,4.4905,Transit,CONFIRMED
15.2841,3.552,0.0187,1.39,0.124,12.2,0.0383853,78,809,0.075,88.6971,5293,0.9757,0.88,-0.01,4.4905,Transit,CONFIRMED
15.28078,3.46,0.1357,1.26,0.11240986,12.2,0.0383853,78,756,0.075,88.6971,6004,0.98,0.99,-0.18,4.45,Transit,CONFIRMED
23.226001,2.7888,0.1357,2.24459533,0.2,12.2,0.0383853,78,809,0.075,89.42115,5928,0.952744,0.88,-0.21,4.49,Transit,CONFIRMED
23.2259,3.336,0.0506,2.31,0.206,12.2,0.0383853,78,809,0.075,88.6971,5293,0.9757,0.88,-0.01,4.4905,Transit,CONFIRMED
23.24110566,4.505,0.069,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,6055,0.94987,1.13,-0.01,4.53582,Transit,CONFIRMED
23.228555,3.25,0.1357,2.32,0.20697689,12.2,0.0383853,78,658,0.075,88.6971,6004,0.98,0.99,-0.18,4.45,Transit,CONFIRMED
23.226,3.03792,0.0469,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,6055,0.94987,1.13,-0.01,4.53582,Transit,CONFIRMED
23.226,3.2304,0.1357,2.3,0.21,12.2,0.0383853,78,809,0.075,88.6971,5293,0.95,0.88,-0.01,4.4905,Transit,CONFIRMED
6.738783,3.576,1.101,15.2,1.36,12.2,0.0383853,78,809,0.075,88.6971,5293,0.797,0.88,-0.01,4.4905,Transit,CANDIDATE
4.54462,1.512,0.929,6.6,0.59,12.2,0.0383853,78,809,0.075,88.6971,5293,0.487,0.88,-0.01,4.4905,Transit,CANDIDATE
4.545,1.04688,0.6354,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,3258,0.248786,0.219548,-0.01,4.98795,Transit,CANDIDATE
0.72436144,1.238,3.564,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,3276,0.650416,0.627438,-0.01,4.60926,Transit,CANDIDATE
12.346663,4.6,0.1357,2.345,0.20920725,12.2,0.0383853,78,809,0.075,88.6971,5685,1.011,0.88,-0.159,4.371,Transit,CANDIDATE
31.4782,4.488,0.1052,2.6,0.23,12.2,0.0383853,78,809,0.075,88.6971,5293,0.7556,0.88,-0.01,4.4905,Transit,CANDIDATE
6.02226,2.088,0.0384,2.02,0.18,12.2,0.0383853,78,809,0.075,88.6971,5293,0.9738,0.88,-0.01,4.4905,Transit,CANDIDATE
0.578657,2.7888,0.1357,1.2,0.10705701,12.2,0.0383853,78,809,0.075,90.3,5765,0.93,0.88,-0.39,4.4,Transit,CONFIRMED
11.811437,2.7888,0.1357,2.3,0.20519261,12.2,0.0383853,78,809,0.075,90,5765,0.93,0.88,-0.39,4.4,Transit,CONFIRMED
11.81387,2.064,0.0722,2.67,0.238,12.2,0.0383853,78,809,0.075,88.6971,5293,0.948,0.88,-0.01,4.4905,Transit,CONFIRMED
4.352428,1.6296,0.1357,16.6,1.48,12.2,0.0383853,78,809,0.075,88.6971,5293,0.67,0.88,-0.01,4.4905,Transit,FALSE POSITIVE
4.35244,2.7888,0.1357,14.07,1.255,12.2,0.0383853,78,809,0.075,87.31,4459,0.764238,0.7,-0.01,4.51671,Transit,FALSE POSITIVE
2.851702,0.864,0.488,2.16,0.193,12.2,0.0383853,78,809,0.075,88.6971,5293,0.303,0.88,-0.01,4.4905,Transit,CANDIDATE
2.85177,2.7888,0.1357,3.34,0.298,12.2,0.0383853,78,809,0.075,86.39,3288,0.387653,0.377476,-0.01,4.83807,Transit,CANDIDATE
11.090822,4.1,0.1357,1.818,0.16219138,12.2,0.0383853,78,809,0.075,88.6971,5763,0.989,0.652,-0.481,4.259,Transit,CANDIDATE
13.83851,1.4952,0.0882,8.26,0.737,12.2,0.0383853,78,809,0.075,88.6971,5293,2.65,0.88,-0.01,4.4905,Transit,CANDIDATE
13.843,1.54992,0.0781,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,5500,2.5315,0.96,0.25,3.61358,Transit,CANDIDATE
13.843725,2.7888,0.1357,6.76064604,0.6,12.2,0.0383853,78,809,0.075,88.18049,5465,1.641721,0.88,0.29,3.98,Transit,CANDIDATE
13.843678,1.7688,0.1357,21.4,1.91,12.2,0.0383853,78,809,0.075,88.6971,5293,0.81,0.88,-0.01,4.4905,Transit,CANDIDATE
0.32814902,1.006,0.235,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,5793,1.10379,1.04,-0.01,4.36933,Transit,CANDIDATE
0.984,0.68208,0.1628,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,5793,1.10379,1.04,-0.01,4.36933,Transit,CANDIDATE
0.32815384,1.2048,0.2247,17.1,1.53,12.2,0.0383853,78,809,0.075,88.6971,5293,1.168,0.88,-0.01,4.4905,Transit,CANDIDATE
